73.59,1,0
73.76,0,73.94
73.94,1,74.12
74.11,0,74.29
74.29,1,74.47
74.47,0,74.65
74.47,1,74.65
74.64,0,74.65
74.82,0,74.82
75,0,0
75.17,1,75.18
75.35,1,75.35
75.53,0,0
75.71,0,0
75.88,0,75.88
76.06,1,0
76.24,1,76.41
76.24,0,76.41
76.41,0,76.41
76.59,0,0
76.76,1,0
76.94,1,0
77.12,1,0
77.29,0,77.47
77.47,0,77.65
77.65,0,77.82
77.82,1,0
78,0,78.18
78,1,78.18
78.18,0,0
78.35,0,0
78.53,1,0
78.71,1,0
78.88,1,0
79.06,0,79.24
79.23,1,79.41
79.41,0,79.59
79.59,1,79.76
79.76,1,0
79.94,0,80.12
80.12,0,80.29
80.30,0,80.47
80.47,1,80.65
80.65,1,0
80.82,0,81
81,1,81.18
81.17,0,81.35
81.35,1,81.53
81.53,1,0
81.70,0,81.71
81.88,0,81.88
82.06,0,0
82.23,1,82.24
82.41,1,82.41
82.59,0,0
82.76,0,0
82.94,0,82.94
83.12,1,0
83.29,1,83.47
83.47,0,83.65
83.65,0,83.82
83.82,1,84
84,1,0
84.18,1,0
84.35,0,84.53
84.53,0,84.71
84.71,0,84.88
84.88,1,0
85.06,1,85.24
85.24,0,0
85.41,0,0
85.59,1,0
85.76,1,0
85.94,1,85.94
86.12,1,86.29
86.29,1,86.47
86.47,0,86.65
86.65,1,86.82
86.82,0,87
86.83,1,87
87,0,0
87.18,0,0
87.36,0,0
87.53,1,0
87.71,1,0
87.88,0,87.88
88.06,1,0
88.23,0,88.24
88.41,1,88.41
88.59,0,88.76
88.59,1,88.76
88.76,0,88.94
88.94,0,89.12
89.12,0,89.29
89.29,1,89.47
89.47,1,89.65
89.65,1,89.82
89.82,0,90
90,0,90.18
90.18,1,90.35
90.35,1,90.53
90.35,0,90.53
90.53,0,0
90.71,0,0
90.88,1,0
91.06,1,0
91.24,1,0
91.41,0,91.41
91.59,0,0
91.76,0,0
91.94,1,0
92.12,1,92.29
92.12,0,92.29
92.29,0,92.47
92.47,0,0
92.65,1,0
92.82,1,0
93,1,0
93.18,0,93.35
93.36,1,93.53
93.53,0,93.71
93.71,1,93.88
93.89,1,94.06
94.06,0,0
94.24,0,0
94.41,0,0
94.59,1,0
94.76,1,0
94.94,0,94.94
95.12,1,0
95.29,0,95.47
95.47,1,95.65
95.65,1,95.82
95.82,0,96
96,0,96.18
96.18,0,96.35
96.35,1,96.35
96.53,1,0
96.70,0,0
96.88,0,96.88
97.06,0,97.24
97.24,1,97.41
97.41,1,97.59
97.59,0,0
97.76,0,0
97.94,1,98.12
98.12,1,98.29
98.29,1,98.47
98.47,0,98.65
98.65,0,98.82
98.82,0,99
99,1,0
99.18,1,0
99.35,0,99.35
99.53,0,0
99.70,1,99.88
99.88,1,100.06
100.06,1,100.24
100.23,0,100.41
100.23,1,100.41
100.41,1,0
100.58,0,100.59
100.76,1,100.76
100.94,1,100.94
101.11,0,101.12
101.29,0,101.29
101.47,0,0
101.64,1,101.65
101.82,1,101.82
102,0,0
102.18,1,0
102.35,0,102.35
102.53,1,0
102.70,0,102.88
102.70,1,102.88
102.88,0,103.06
103.06,0,103.24
103.23,0,103.41
103.41,1,103.59
103.59,1,103.76
103.76,1,103.94
103.76,0,103.94
103.94,0,104.12
104.12,0,0
104.29,1,0
104.47,1,0
104.65,0,0
104.82,0,0
105,1,0
105.18,1,0
105.35,1,105.53
105.53,0,105.71
105.70,0,105.88
105.88,0,0
106.06,1,0
106.23,1,106.41
106.23,0,106.41
106.41,0,0
106.59,0,0
106.76,1,0
106.94,1,0
107.12,1,0
107.47,1,107.64
107.64,0,107.82
107.82,0,108
108,0,0
108.17,1,0
108.35,1,0
108.53,0,0
108.70,1,0
108.88,0,109.05
109.40,1,109.58
109.58,0,109.76
109.76,0,109.93
109.93,0,0
110.11,1,0
110.29,1,0
110.46,0,0
110.64,1,0
110.82,0,110.99
111.35,1,111.52
111.52,0,111.70
111.70,0,111.88
111.88,0,0
112.05,1,0
112.23,1,0
112.40,0,0
112.58,1,0
112.76,0,112.93
113.11,1,0
113.29,0,0
113.47,0,0
113.64,0,113.82
113.82,0,114
114,1,114.17
114.17,0,114.35
114.35,1,0
114.53,1,114.70
115.23,1,115.41
115.41,0,115.58
115.58,0,115.76
115.76,0,0
115.94,1,0
116.11,1,0
116.29,0,0
116.47,1,0
116.64,0,116.82
117.17,1,117.35
117.35,0,117.52
117.52,0,117.70
117.70,0,0
117.88,1,0
118.05,1,0
118.23,0,0
118.40,1,0
118.58,1,118.76
119.11,1,0
119.29,0,0
119.47,0,119.65
119.65,0,0
119.82,1,0
120,1,120.18
120.18,0,0
120.35,0,0
120.53,0,120.70
120.88,0,0
120.97,1,0
121.06,1,121.41
121.41,0,0
121.50,1,0
121.59,0,121.94
121.94,0,0
122.12,0,0
122.29,1,0
122.47,1,0
122.65,1,123.18,1
123.18,1,123.35
123.35,0,0
123.53,0,0
123.70,0,123.88
123.88,1,0
124.06,1,124.23
124.24,0,0
124.42,0,0
124.59,0,124.77
125.12,0,125.30
125.30,1,0
125.47,0,0
125.65,1,0
125.83,1,0
126,1,126.18
126.18,0,0
126.36,1,0
126.53,0,0
127.06,1,127.24
127.24,0,127.42
127.42,0,127.59
127.59,0,127.77
127.77,1,0
127.94,1,128.12
128.13,0,128.30
128.30,0,128.47
128.48,0,128.66
129.01,0,129.18
129.18,1,0
129.36,0,0
129.54,1,0
129.71,1,0
129.89,1,130.07
130.07,0,0
130.24,1,0
130.42,0,0
130.59,0,0
130.77,1,0
130.94,1,131.12
131.12,0,131.30
131.30,0,0
131.47,1,0
131.65,1,0
131.83,1,132
132,0,132.18
132.18,1,0
132.36,0,0
132.89,0,133.06
133.06,1,0
133.24,1,0
133.42,0,133.59
133.59,1,133.77
133.77,0,0
133.94,0,0
134.12,0,0
134.30,1,134.47
134.83,1,135
135,1,0
135.18,0,135.36
135.36,0,0
135.53,1,0
135.71,1,0
135.89,0,0
136.06,0,0
136.24,1,136.42
136.77,0,136.94
136.94,0,0
137.12,1,137.30
137.30,1,0
137.47,0,0
137.65,0,0
137.83,1,0
138,1,0
138.18,0,138.36
138.36,1,0
138.53,0,0
138.71,1,138.89
138.89,1,0
139.06,0,139.24
139.24,0,0
139.42,1,0
139.59,1,0
139.77,0,0
139.94,0,0
140.12,1,140.30
140.65,0,140.83
140.83,0,0
141,1,141.18
141.18,1,0
141.36,0,0
141.53,0,0
141.71,1,0
141.89,1,0
142.06,0,142.24
142.59,1,142.77
142.77,0,142.94
142.94,0,0
143.12,1,0
143.30,1,0
143.47,1,143.65
143.65,0,143.83
143.83,1,0
144,0,0
144.53,0,144.71
144.71,1,0
144.89,1,0
145.06,0,145.24
145.24,1,145.42
145.42,0,0
145.59,0,0
145.77,0,0
145.94,1,146.12
146.47,1,146.65
146.65,0,146.83
146.83,0,147
147,0,147.18
147.18,1,0
147.36,1,147.53
147.54,0,147.71
147.71,0,147.89
147.89,0,148.07
148.42,0,148.60
148.60,1,0
148.77,0,0
148.95,1,0
149.13,1,0
149.30,1,149.48
149.48,0,0
149.66,1,0
149.83,0,0
150.35,1,150.53
150.53,0,0
150.70,0,0
150.88,0,151.06
151.06,1,0
151.23,1,151.41
151.42,0,0
151.59,0,0
151.77,0,151.94
152.30,0,152.47
152.47,1,0
152.65,0,0
152.83,1,0
153,1,0
153.18,1,153.36
153.36,0,0
153.53,1,0
153.71,0,0
153.89,0,0
154.06,1,0
154.24,0,154.42
154.42,1,154.59
154.59,0,154.77
154.77,1,154.95
154.94,1,155.12
155.12,0,155.30
155.30,0,155.48
155.48,0,155.65
155.65,1,155.83
155.83,1,156
156,0,156.18
156.18,1,156.36
156.35,0,156.54
156.53,1,156.71
156.71,1,156.89
156.88,0,157.06
157.06,0,157.06
157.24,0,0
157.41,1,157.42
157.59,1,157.59
157.77,0,157.95
157.95,1,158.12
158.12,0,158.30
158.30,1,158.48
158.47,1,158.65
158.65,0,158.83
158.83,0,159.01
159.01,0,159.18
159.18,1,159.36
159.36,1,159.53
159.53,0,159.71
159.71,1,159.89
159.88,0,160.07
160.06,1,160.24
160.24,1,160.42
160.41,0,160.59
160.59,0,160.59
160.77,0,0
160.94,1,160.95
161.12,1,161.12
161.30,0,161.48
161.48,1,161.65
161.65,0,161.83
161.83,1,162.01
162,1,162.18
162,0,162.18
162.18,0,162.36
162.36,0,162.54
162.54,0,162.71
162.71,1,162.89
162.89,1,163.06
163.06,0,163.24
163.24,1,163.42
163.41,0,163.60
163.59,1,163.77
163.77,1,163.95
163.77,0,163.95
163.94,0,164.12
164.12,0,164.12
164.30,0,0
164.47,1,164.48
164.65,1,164.65
164.83,0,165.01
165.01,1,165.18
165.18,0,165.36
165.36,1,165.54
165.53,1,165.71
165.53,0,165.71
165.71,0,165.89
165.89,0,166.07
166.07,0,166.24
166.24,1,166.42
166.42,1,166.59
166.59,0,166.77
166.77,1,166.95
166.94,0,167.13
167.12,1,167.30
167.30,1,167.48
167.30,0,167.48
167.47,0,167.65
167.65,0,167.65
167.83,0,0
168,1,168.01
168.18,1,168.18
168.36,0,168.54
168.54,1,168.71
168.71,0,168.89
168.89,1,169.07
169.06,1,169.24
169.24,0,169.42
169.42,0,169.60
169.60,0,169.77
169.77,1,169.95
169.95,1,170.12
170.12,0,170.30
170.30,1,170.48
170.47,0,170.66
170.65,1,170.83
170.83,1,171.01
171,0,171.18
171.18,0,171.18
171.36,0,0
171.53,1,171.54
171.71,1,171.71
171.89,0,172.07
172.07,1,172.24
172.24,0,172.42
172.42,1,172.60
172.59,1,172.77
172.77,0,172.95
172.95,0,173.13
173.13,0,173.30
173.30,1,173.48
173.48,1,173.65
173.65,0,173.83
173.83,1,174.01
174,0,174.19
174.18,1,174.36
174.36,1,174.54
174.53,0,174.71
174.71,0,174.71
174.89,0,0
175.06,1,175.07
175.24,1,175.24
175.42,0,175.60
175.60,1,175.77
175.77,0,175.95
175.95,1,176.13
176.12,1,176.30
176.12,0,176.30
176.30,0,176.48
176.48,0,176.66
176.66,0,176.83
176.83,1,177.01
177.01,1,177.18
177.18,0,177.36
177.36,1,177.54
177.53,0,177.72
177.71,1,177.89
177.89,1,178.07
177.89,0,178.07
178.06,0,178.24
178.24,0,178.24
178.42,0,0
178.59,1,178.60
178.77,1,178.77
178.95,0,179.13
179.13,1,179.30
179.30,0,179.48
179.48,1,179.66
179.65,1,179.83
179.65,0,179.83
179.83,0,180.01
180.01,0,180.19
180.19,0,180.36
180.36,1,180.54
180.54,1,180.71
180.71,0,180.89
180.89,1,181.07
181.06,0,181.25
181.24,1,181.42
181.42,1,181.60
181.42,0,181.60
181.59,0,181.77
181.77,0,181.77
181.95,0,0
182.12,1,182.13
182.30,1,182.30
196.77,1,196.94
196.94,0,197.12
197.12,0,197.30
197.30,1,197.47
197.47,1,0
197.65,1,0
197.83,0,0
198,0,0
198.18,0,0
198.35,1,0
198.53,0,0
198.71,1,0
198.88,0,0
199.06,0,0
199.24,1,0
199.42,1,0
199.59,1,0
199.77,0,0
199.95,0,0
200.12,0,200.30
200.30,1,200.47
200.47,0,200.65
200.83,1,201
201,0,201.18
201.18,0,201.36
201.36,1,201.53
201.53,1,0
201.71,1,0
201.89,0,0
202.06,0,0
202.24,0,0
202.41,1,0
202.59,1,0
202.77,1,0
202.94,0,0
203.12,0,0
203.30,1,0
203.48,1,0
203.65,1,0
203.83,0,0
204.01,0,0
204.18,0,204.36
204.36,1,204.53
204.53,0,204.71
204.88,0,205.06
204.88,1,205.05
205.05,0,205.23
205.23,0,205.41
205.41,1,205.58
205.58,1,0
205.76,1,0
205.94,0,0
206.11,0,0
206.29,0,0
206.47,1,0
206.64,0,0
206.83,1,207
206.83,0,207
207,0,0
207.17,0,0
207.35,1,0
207.53,1,0
207.70,1,0
207.88,0,0
208.06,0,0
208.23,0,208.41
208.41,1,208.59
208.59,0,208.76
208.94,0,209.11
208.94,1,209.10
209.10,0,209.28
209.28,0,209.46
209.46,1,209.63
209.63,1,0
209.81,1,0
209.99,0,0
210.16,0,0
210.34,0,0
210.52,1,0
210.70,1,0
210.88,1,211.05
210.88,0,211.05
211.05,0,0
211.22,0,0
211.40,1,0
211.58,1,0
211.75,1,0
211.93,0,0
212.11,0,0
212.29,1,212.46
212.46,1,212.64
212.64,0,212.81
212.99,1,213.16
213.16,0,213.34
213.34,0,213.52
213.52,1,213.69
213.69,1,0
213.87,1,0
214.05,0,0
214.22,0,0
214.40,0,0
214.94,1,215.11
215.11,0,0
215.28,0,0
215.46,1,0
215.64,1,0
215.81,1,0
215.99,0,0
216.17,0,0
216.34,0,216.52
217.05,1,217.22
217.22,0,217.40
217.40,0,217.58
217.58,1,217.75
217.75,1,0
217.93,1,0
218.11,0,0
218.28,0,0
218.46,0,0
219,1,219.17
219.17,0,0
219.34,0,0
219.52,1,0
219.70,1,0
219.87,1,0
220.05,0,0
220.23,0,0
220.41,0,0
221.11,1,221.28
221.28,0,221.46
221.46,0,221.64
221.64,1,221.81
221.81,1,0
221.99,1,0
222.17,0,0
222.34,0,0
222.52,0,0
223.06,1,223.23
223.23,0,0
223.40,0,0
223.58,1,0
223.76,1,0
223.93,1,0
224.11,0,0
224.29,0,0
224.47,1,224.64
225.17,1,225.34
225.34,0,225.52
225.52,0,225.70
225.70,1,225.87
225.87,1,0
226.05,1,0
226.23,0,0
226.40,0,0
226.58,0,0
227.12,1,227.29
227.12,0,227.29
227.29,0,0
227.46,0,0
227.64,1,0
227.82,1,0
227.99,1,0
228.17,0,0
228.35,0,0
228.53,1,228.70
228.71,0,228.88
228.88,1,229.05
229.23,1,229.40
229.40,0,229.58
229.58,0,229.76
229.76,1,229.93
229.93,1,0
230.11,1,0
230.29,0,0
230.46,0,0
230.64,0,230.82
231.18,1,231.35
231.18,0,231.35
231.35,0,0
231.52,0,0
231.70,1,0
231.88,1,0
232.05,1,0
232.23,0,0
232.41,0,0
232.59,1,232.76
233.29,1,233.46
233.46,0,233.64
233.64,0,233.82
233.82,1,233.99
233.99,1,0
234.17,1,0
234.35,0,0
234.52,0,0
234.70,0,0
235.24,1,235.41
235.24,0,235.41
235.41,0,0
235.58,0,0
235.76,1,0
235.94,1,0
236.11,1,0
236.29,0,0
236.47,0,0
236.65,0,0
237.18,1,237.36
237.36,0,237.53
237.53,0,237.71
237.71,1,237.89
237.89,1,0
238.06,1,238.24
238.24,0,238.42
238.42,0,238.59
238.59,0,238.77
238.77,0,0
239.30,1,0
239.47,0,0
239.65,0,0
239.83,0,0
240,1,0
240.17,1,240.35
240.35,0,240.53
240.53,0,240.70
240.70,1,240.88
241.24,1,241.42
241.42,0,241.59
241.59,0,241.77
241.77,1,241.95
241.95,1,0
242.12,1,242.30
242.30,0,242.48
242.48,0,242.65
242.65,0,242.83
242.83,0,0
243.36,1,0
243.53,0,0
243.71,0,0
243.89,0,0
244.06,1,0
244.23,1,244.41
244.41,0,244.59
244.59,0,244.76
244.76,1,244.94,1
